Question,Answer
유입수와 유입고객수가 집계되는 기준은 어떻게 되나요?,"유입수는 해당 기간 동안 스토어에 방문한 총 횟수를 집계하며, 판매자센터의 유입 분석에서 보이는 방문 수와는 다를 수 있습니다. - 유입 분석의 방문수: 30분 이내의 재방문은 가산되지 않은 스토어 유입 수- Biz Advisor 의 유입수: 기간 내 재방문을 식별하지 않은 스토어 총 방문횟수유입 고객수는 해당 기간 동안 유입되어 동일인으로 식별된 고객의 연인원을 집계합니다.동일 고객으로 추정하는 기준은 사용자별 발급하는 식별 쿠키 기준이며 네이버 비로그인 시에도 쿠키 정보를 이용하여 동일인으로 파악하고 있습니다.만약, 동일 고객으로 추정되는 사용자가 1일차에 한 번 스토어로 유입, 2일차에 세 차례 스토어로 유입했을 경우 연인원 기준을 사용하여 이틀간 유입고객 수는 2명으로 집계합니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
'알림받기' 버튼의 색상을 변경할 수 있나요?,"알림받기 전/후 버튼의 색상은 임의로 설정할 수 없습니다. 알림받기 전 버튼의 경우 스토어 테마 컬러와 동일하게 반영되며, 알림받기 후 버튼의 경우 기본적으로 검정색으로 반영됩니다.(PC의 경우, 노랑 혹은 아이보리 스킨인 경우만 진회색으로 적용됩니다.)   


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
스토어 카테고리 클릭 시 노출되는 상품 리스트 내 최대할인가는 어떤 기준인가요?,"최대할인가는 각 사용자가 받을 수 있는 최대할인을 모두 적용한 최적의 가격을 의미하며,고객이 다운받을 수 있는 쿠폰과 다운받은 쿠폰 중 상품에 적용할 수 있는 최대 할인 쿠폰을 적용한 가격을 노출합니다.다만, 판매자가 설정한 쿠폰에 조건이 부합되지 않을 경우에는 최대할인가가 별도 노출되지 않습니다.ex) 알림받기 동의 고객 1,000원 할인 쿠폰 / 4만원이상 결제 시 사용 가능   - 4만원이상 상품에 대해서만1,000원 할인 쿠폰 반영되어 최대 할인가 노출 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
스토어 카테고리 전시 내 '오늘출발' 아이콘 노출 기준은 어떻게 되나요?,"상품번호 기준 전체 옵션이 오늘출발로 설정된 경우에만 아이콘이 노출되며, 일부 옵션만 오늘출발로 설정된 경우에는 아이콘이 노출되지 않습니다. ※ 참고. 상품번호 기준 일부 옵션만 오늘출발로 설정된 경우 상품페이지로 접속하면 상품명 옆 '오늘출발' 아이콘이 노출됩니다. 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
상품상세페이지 내 상품찜 개수가 미노출되요.,"상품찜수는 1개 이상일 때부터 노출되며, 네이버 로그인이 되어있는 상태에서만 확인 가능합니다. 네이버 로그인이 되어있지 않을 경우 찜수는 노출되지 않습니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
구매 유도 메시지 미노출 설정을 하고 싶습니다.,"구매 유도 메시지는 상품 상세 페이지 접속 시 대표 이미지 내 노출되며, 상품 이미지를 가리지 않도록 약 5초간 노출 후 사라집니다.만일, 구매자수/재구매자수 메시지 노출을 원하지 않을 경우에는 아래 경로에서 직접 ON, OFF 설정을 할 수 있습니다.■ 스마트스토어 구매 유도 메시지 설정 경로 [스토어 전시관리> 스마트스토어] 공통관리 탭에서 '상품상세 관리' 클릭 후 구매유도 메시지 ON/OFF 설정■ 브랜드스토어 구매 유도 메시지 설정 경로[스토어 전시관리 > 브랜드스토어 관리] 공통관리 탭에서 '상품상세 관리' 클릭 후 구매유도 메시지 ON/OFF 설정 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
구매자수의 집계 기준은 어떻게 되나요?,"오늘(당일) 또는 최근 1주 구매자 누적 데이터를 활용하여 노출되며,오늘(당일) 결제 건의 경우 결제완료 기준으로 집계되고, 그 외 기간의 경우 구매확정 기준으로 집계 됩니다.구매자수 집계 기준에 따른 노출 기준은 아래 도움말을 참고해 주세요.구매자수/ 재구매자수 노출 기준을 알려주세요. 도움말 바로가기≫ 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
재구매자수의 집계 기준은 어떻게 되나요?,"최근 3개월 재구매자수 누적 데이터를 활용하여 노출됩니다.예시) 1/11(목) 노출 데이터의 경우 최근 3개월은 23.10.10~24.1.9 까지의 구매확정 건 대상으로 1/10 집계하여 노출 단, 3개월 재구매자수가 기준 인원보다 부족할 경우 6개월~최대 1년 재구매수를 수집하여 노출하며, 1년치 재구매자수도 기준 인원보다 부족할 경우에는 재구매자수를 노출하지 않습니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
"구매자수/재구매자수 모두 노출 되도록 설정했으나, 메시지가 노출되지 않는 상품이 있습니다. 왜 그런가요?","구매유도메시지 노출 설정을 했음에도 일부 상품에서 메시지가 노출되지 않는 경우 해당 상품의 구매자수, 재구매자수가 충분하지 않기 때문에 비노출 될 수 있습니다.구매자수와 재구매자수의 기준 인원을 낮게 설정하면 메시지 노출 확률을 높일 수 있습니다.기준 인원을 낮게 설정할수록 메시지 노출 확률을 높일 수 있으며,반대로 메시지가 자주 노출된다고 느껴지는 경우 기준 인원을 충분히 높게 설정 및 2년 누적 데이터 사용 여부를 비활성화 해주시기 바랍니다. 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
구매자수/ 재구매자수 노출 기준을 알려주세요.,"■ 구매자수- 오늘(당일) 구매자수 메시지를 최우선으로 노출하며, 오늘 구매자수가 기준 인원보다 부족한 경우 최근 1주간 구매자수 메시지를 노출합니다.- 최근 1주간 구매자수가 기준 인원보다 부족한 경우 6개월~1년 구매자수 메시지를 노출합니다.  단, 6개월~1년 구매자수가 리뷰수보다 작은 상품이라면, 리뷰수 메시지로 대체하여 노출합니다.- 비인기 상품 활성화를 위해 2년 누적 데이터를 사용하여 메시지를 노출 할 수 있습니다.■ 재구매자수- 3개월간 재구매자수 메시지를 최우선으로 노출하며, 3개월간 재구매자수가 기준 인원보다 부족한 경우 6개월~1년 재구매자수 메시지를 노출합니다.  단, 1년치 재구매자수도 기준 인원보다 부족할 경우에는 재구매자수를 노출하지 않습니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



관련 도움말/키워드

구매자수의 집계 기준은 어떻게 되나요?
재구매자수의 집계 기준은 어떻게 되나요?



도움말 닫기"
카테고리 관리 활용 방법,"스토어 페이지에서 카테고리 내 상품이 보여지는 전시방식을 변경하고 관리할 수 있는 메뉴입니다. ※ 참고. 카테고리 관리 메뉴는 PC만 지원되며, 모바일은 제공되지 않습니다.  카테고리 전시방식은 상품등록 시 선택한 카테고리가 그대로 전시하는 방식과 전시 카테고리를 생성 후 상품을 연결하는 방식이 있습니다.          · 카테고리 그대로 전시 : 상품등록 시 선택한 카테고리가 그대로 전시· 나만의 카테고리 전시 : 직접 카테고리를 만들어 자유롭게 상품을 전시          나만의 카테고리 전시 선택 후 상품연결 방법1. [스토어 전시관리 > 카테고리 관리] 메뉴로 접속합니다. 2. 이미지 타입, 이미지 전시방식, 상품유닛 요소추가를 선택해주세요.3. '추가' 버튼을 클릭해 주세요.4. 좌측 카테고리 생성영역에서 카테고리명을 기재 후 '저장'버튼으로 클릭해 주세요.5. 생성한 카테고리를 선택 후 카테고리 단위로 연결 또는 개별상품단위로 상품연결을 해 주세요.6. 전시타입을 선택해 주세요.7. '적용하기' 버튼을 클릭해 주세요.           ※ 참고.  · 상품을 신규 등록한 경우 신규 등록한 상품이 자동 배치로 순차적으로 전시DB로 옮겨지는 과정에 시간이 소요됩니다.    따라서, 신규등록한 상품이 많을경우 처리량이 많아 지연될 수 있으니 조금만 기다려 주세요. · 상품이 연결되어있는 카테고리의 경우 별도 숨김처리는 불가합니다. · 상품유닛 요소추가 영역은디폴트 OFF 처리되어있으므로 판매자님이 별도 설정하지 않으면 반영되지 않습니다.(비필수항목) · 스토어 내 판매중인 상품이 없는 경우 카테고리에 연결된 내용이 초기화 될 수 있으며, 필요한 경우 카테고리 연결을 다시 진행해야 합니다.     ex) 이용정지가 되어 모든상품이 '승인대기'상태가 될 경우 '판매중'인 상품이 없기 때문에 카테고리 연동이 초기화되며, 판매자가 이용정지 해지 이후 재설정 필요합니다.! 주의. 카테고리 생성 후 상품연결을 하지 않은 경우(상품 미연결 시 ! 표시), 스토어 홈에 카테고리가 노출되지 않습니다. 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



관련 도움말/키워드

나만의 카테고리 전시방식에서 카테고리 그대로 전시로 바꿀 경우 기존 설정한 정보가 사라지나요?



도움말 닫기"
스마트스토어 카테고리 전시방식은 어떤 것들이 있나요?,"카테고리 전시설정은  [스토어 전시관리 > 카테고리 관리] 메뉴에서 변경할 수 있으며,상품등록 시 선택한 '카테고리가 그대로 전시 하는 방식과 '나만의 카테고리 전시' 하는 방식이 있습니다.          카테고리 전시방식 · 카테고리 그대로 전시 : 상품등록 시 선택한 카테고리가 그대로 전시 · 나만의 카테고리 전시 : 직접 카테고리를 생성 후 상품을 연결하여 전시 전시카테고리를 생성한 후에는 등록한 상품을 '카테고리 단위' 또는 '상품 단위'로 연결해야 하며,연결이 되지 않은 경우 생성한 전시카테고리는 노출되지 않습니다. 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



관련 도움말/키워드

나만의 카테고리 전시방식에서 카테고리 그대로 전시로 바꿀 경우 기존 설정한 정보가 사라지나요?



도움말 닫기"
